,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
24748,0.429008,1,0.425532,0.090068,0.529902,0.003467,0.422915,0.414912,1
7739,0.889607,7,0.489362,0.101357,0.47471,0.00625,0.393578,0.637281,1
13042,0.424671,7,0.234043,0.055242,0.061886,0.003467,0.422915,0.414912,0
6209,0.469714,1,0.638298,0.044224,0.386343,0.002588,0.264889,0.742105,1
22557,0.907836,1,0.319149,0.037318,0.263166,0.00241,0.176334,0.75614,0
14985,0.465466,2,0.297872,0.043833,0.449717,0.003031,0.481875,0.283333,1
15101,0.89027,1,0.680851,0.032635,0.411187,0.002146,0.358105,0.672368,0
32172,0.008716,4,0.212766,0.074817,0.269711,0.003467,0.422915,0.414912,0
31225,0.968895,1,0.489362,0.040261,0.41565,0.002009,0.323666,0.608772,0
491,0.433698,7,0.106383,0.040351,0.088962,0.003467,0.422915,0.414912,0
27564,0.460688,6,0.638298,0.113847,0.519339,0.007798,0.519161,0.256579,1
14084,4.4e-05,3,0.978723,0.059235,0.456412,0.003467,0.422915,0.414912,1
22717,0.890315,2,1.0,0.040351,0.604731,0.002655,0.504661,0.660965,1
864,0.871687,1,0.106383,0.021646,0.135525,0.000831,0.189798,0.879825,0
27115,0.008628,2,0.723404,0.078209,0.676138,0.003467,0.422915,0.414912,1
21699,0.885403,2,0.595745,0.029182,0.544778,0.001988,0.514759,0.438596,0
23032,0.443166,6,0.446809,0.05272,0.5723,0.0036,0.544795,0.452193,0
22410,0.429096,3,0.765957,0.067551,0.421749,0.003467,0.422915,0.414912,0
31208,0.469802,3,0.042553,0.04008,0.239512,0.002738,0.34956,0.307018,0
8758,0.897969,1,0.319149,0.080191,0.399583,0.004404,0.208959,0.854386,1
13228,0.867307,6,0.553191,0.03984,0.5,0.002692,0.466339,0.48114,1
24866,0.455821,7,0.255319,0.038129,0.264207,0.002601,0.249871,0.57193,0
16218,0.460334,5,0.553191,0.038369,0.484082,0.003319,0.571466,0.110965,0
7695,0.442857,6,0.957447,0.054371,0.528265,0.003716,0.356033,0.461842,0
26214,0.885005,7,0.553191,0.100126,0.413567,0.006599,0.328068,0.602193,1
28477,0.465378,7,0.021277,0.031404,0.374293,0.002125,0.325738,0.654825,0
23920,0.460776,1,0.170213,0.027021,0.092978,0.001861,0.129984,0.350877,0
12363,0.43445,3,0.851064,0.045334,0.409104,0.003467,0.422915,0.414912,0
33095,0.438343,1,0.340426,0.088027,0.469949,0.003467,0.422915,0.414912,1
5383,0.455776,6,0.340426,0.051159,0.641029,0.003506,0.669601,0.439035,1
33465,0.906863,7,0.510638,0.044824,0.384261,0.002941,0.247799,0.704386,0
22361,0.890182,6,0.468085,0.032845,0.679113,0.002312,0.661056,0.405702,0
19964,0.893677,5,0.468085,0.028882,0.509819,0.002036,0.59943,0.35,0
23663,0.465599,5,0.148936,0.023568,0.138203,0.001589,0.148628,0.587281,0
23853,0.451484,6,0.191489,0.038699,0.269116,0.000906,0.302952,0.662719,0
1393,0.982169,4,0.276596,0.660952,0.549093,0.039815,0.482393,0.707018,1
23796,0.43383,3,0.425532,0.068812,0.548349,0.003467,0.422915,0.414912,1
15464,0.889208,5,0.446809,0.028942,0.568581,0.00204,0.568876,0.420175,0
16009,0.443255,1,0.957447,0.043983,0.415055,0.002956,0.294407,0.550877,0
24547,0.013274,3,0.638298,0.082833,0.471288,0.003467,0.422915,0.414912,1
705,0.894695,3,0.851064,0.099285,0.818953,0.00657,0.685396,0.45307,1
15319,0.889872,6,0.914894,0.028522,0.610681,0.00199,0.509581,0.382456,0
19838,0.911862,2,0.510638,0.048997,0.524993,0.003284,0.551787,0.407895,1
4399,0.008761,5,0.425532,0.117329,0.691907,0.003467,0.422915,0.414912,1
7333,0.451971,3,0.595745,0.034106,0.570812,0.002324,0.59218,0.341667,0
33998,0.464316,4,0.212766,0.024709,0.189081,0.001649,0.230451,0.66886,0
23178,0.908057,6,0.659574,0.047346,0.482148,0.003228,0.493786,0.326316,0
8775,0.004823,7,0.404255,0.062598,0.52886,0.003467,0.422915,0.414912,0
3938,0.004248,1,0.723404,0.048517,0.615739,0.003467,0.422915,0.414912,0
19266,0.018318,6,0.659574,0.054732,0.301845,0.003467,0.422915,0.414912,1
35573,0.90319,1,0.93617,0.082803,0.350788,0.005235,0.31797,0.711404,1
7107,0.451706,4,0.425532,0.03912,0.712139,0.002603,0.707405,0.458333,0
31224,0.468917,4,0.170213,0.027381,0.166022,0.00182,0.171155,0.581579,0
14100,0.880448,2,0.659574,0.042362,0.595359,0.002979,0.532885,0.251316,1
329,0.433432,1,0.468085,0.090369,0.595359,0.003467,0.422915,0.414912,1
12930,0.907703,5,0.021277,0.050558,0.428295,0.003386,0.444588,0.54693,0
15218,0.004956,3,0.468085,0.042572,0.562333,0.003467,0.422915,0.414912,0
33167,0.442591,7,0.382979,0.085595,0.567986,0.005845,0.380373,0.500526,1
15152,0.009911,3,0.382979,0.043203,0.675989,0.003467,0.422915,0.414912,0
18763,0.474138,3,0.680851,0.028251,0.488991,0.00193,0.383998,0.631579,0
20135,0.0273,7,0.319149,0.093281,0.274472,0.003467,0.422915,0.414912,1
8678,0.004646,3,0.276596,0.086075,0.513984,0.003467,0.422915,0.414912,0
29215,0.430069,4,0.638298,0.070584,0.520381,0.003467,0.422915,0.414912,0
20915,0.893766,3,0.361702,0.089348,0.687147,0.006074,0.649663,0.379386,1
15336,0.867793,3,0.085106,0.026991,0.181791,0.001169,0.29363,0.727193,0
23759,0.45644,7,0.148936,0.029963,0.217197,0.002071,0.253755,0.430702,0
8796,0.442857,6,0.0,0.070704,0.475751,0.00483,0.42724,0.423246,1
14479,0.881156,4,0.489362,0.031134,0.535406,0.002115,0.548938,0.519298,0
26703,0.031769,3,0.319149,0.082263,0.224933,0.003467,0.422915,0.414912,1
3352,0.871466,3,0.510638,0.059265,0.807944,0.00386,0.612377,0.687719,1
23895,0.02261,5,0.617021,0.082323,0.464743,0.003467,0.422915,0.414912,1
14440,0.889739,3,0.829787,0.040741,0.785332,0.002833,0.659503,0.349123,0
34162,0.885182,4,0.191489,0.029092,0.192205,0.001855,0.270067,0.754825,0
34437,0.47343,1,0.021277,0.02609,0.211395,0.001776,0.23304,0.543421,0
25835,0.907703,5,0.382979,0.06551,0.530348,0.004468,0.576385,0.435526,1
35966,0.031769,3,0.276596,0.07911,0.156947,0.003467,0.422915,0.414912,1
34593,0.474404,2,0.382979,0.035277,0.412824,0.002397,0.287157,0.560965,1
19192,0.429715,3,0.957447,0.057944,0.434692,0.003467,0.422915,0.414912,0
9620,0.465643,6,0.808511,0.049418,0.480512,0.003407,0.399275,0.422807,0
12859,0.890226,7,0.06383,0.032004,0.501934,0.002117,0.534697,0.550439,0
36122,0.42945,4,0.574468,0.084544,0.578548,0.003467,0.422915,0.414912,1
2342,0.460953,5,0.617021,0.034106,0.488099,0.002366,0.441999,0.406579,0
7346,0.000885,1,0.595745,0.21073,0.479619,0.003467,0.422915,0.414912,1
14918,0.885315,7,0.340426,0.044674,0.409253,0.002904,0.315122,0.700877,1
34299,0.005177,1,1.0,0.042572,0.51562,0.003467,0.422915,0.414912,0
8403,0.009513,1,0.234043,0.059475,0.293663,0.003467,0.422915,0.414912,1
4071,0.027255,6,0.319149,0.111655,0.414162,0.003467,0.422915,0.414912,1
35625,0.47374,1,0.12766,0.023838,0.089259,0.001587,0.165458,0.721491,0
35504,0.014336,6,0.255319,0.061967,0.217048,0.003467,0.422915,0.414912,0
13038,0.452369,5,0.255319,0.048667,0.473817,0.003319,0.373382,0.554386,1
35835,0.902925,2,0.829787,0.080761,0.55177,0.005559,0.596064,0.366228,1
26059,0.03199,1,0.404255,0.074817,0.358673,0.003467,0.422915,0.414912,1
4424,0.031724,2,0.148936,0.040351,0.073639,0.003467,0.422915,0.414912,0
18418,0.912393,7,0.893617,0.044194,0.329664,0.002916,0.29855,0.659211,0
25363,0.456661,5,0.765957,0.036238,0.686254,0.002464,0.644226,0.479825,1
5818,0.013628,4,0.595745,0.067581,0.499702,0.003467,0.422915,0.414912,1
2301,0.014291,5,0.340426,0.056263,0.606367,0.003467,0.422915,0.414912,1
11998,0.017654,5,0.893617,0.05239,0.461321,0.003467,0.422915,0.414912,0
35646,0.000708,4,0.914894,0.044104,0.426659,0.003467,0.422915,0.414912,0
34020,0.88943,3,0.574468,0.029002,0.555638,0.002025,0.581305,0.367544,0
15126,0.429008,1,0.829787,0.077489,0.432907,0.003467,0.422915,0.414912,1
20468,0.425335,1,0.87234,0.100276,0.407914,0.003467,0.422915,0.414912,1
8171,0.442326,7,0.574468,0.061217,0.30125,0.003467,0.422915,0.414912,1
12624,0.473563,4,0.106383,0.022127,0.148468,0.001491,0.251683,0.603947,0
2532,0.982169,4,0.12766,0.060046,0.278489,0.003868,0.352667,0.759211,0
19088,0.000929,2,0.085106,0.081122,0.325945,0.003467,0.422915,0.414912,0
25686,0.911907,3,0.659574,0.054191,0.529604,0.003646,0.537804,0.428947,0
2625,0.447724,5,0.12766,0.011078,0.315382,0.000698,0.338944,0.59693,0
13210,0.977744,3,0.361702,0.091089,0.607111,0.006385,0.671155,0.22193,1
21802,0.908101,7,0.297872,0.071034,0.384112,0.004659,0.330658,0.69693,1
36108,0.880802,3,0.851064,0.027321,0.401369,0.001811,0.457017,0.642105,0
4792,0.429804,5,0.595745,0.077339,0.618268,0.003467,0.422915,0.414912,1
11339,0.442237,5,1.0,0.054341,0.447635,0.003467,0.422915,0.414912,0
11285,0.902703,4,0.808511,0.096343,0.587474,0.006502,0.633092,0.474123,1
2503,0.875935,4,0.659574,0.0393,0.737281,0.002534,0.605904,0.54386,1
11139,0.455821,7,0.425532,0.038369,0.604433,0.002644,0.41015,0.538596,0
15793,0.474271,6,0.404255,0.029723,0.32892,0.001795,0.10435,0.903509,1
7424,0.021946,4,0.553191,0.057794,0.458197,0.003467,0.422915,0.414912,1
16984,0.438653,1,0.021277,0.050198,0.249479,0.003467,0.422915,0.414912,0
16427,0.868059,2,0.255319,0.023568,0.123475,0.000837,0.15044,0.902193,0
15923,0.867086,1,0.744681,0.029482,0.314787,0.002011,0.193682,0.592105,1
35528,0.009646,4,0.085106,0.041281,0.367896,0.003467,0.422915,0.414912,0
30190,0.008672,3,0.510638,0.080911,0.571407,0.003467,0.422915,0.414912,1
32030,0.008584,1,0.531915,0.074817,0.567688,0.003467,0.422915,0.414912,1
26567,0.01376,7,0.787234,0.09178,0.596995,0.003467,0.422915,0.414912,1
19829,0.429008,1,0.446809,0.090068,0.532282,0.003467,0.422915,0.414912,1
23341,0.446706,3,0.361702,0.097784,0.678965,0.00671,0.676334,0.491667,1
12419,0.424893,5,0.93617,0.082293,0.384409,0.003467,0.422915,0.414912,1
15632,0.005,4,0.212766,0.042272,0.23609,0.003467,0.422915,0.414912,0
7698,0.885492,4,0.170213,0.029152,0.175543,0.001828,0.272916,0.809649,0
15118,0.464493,1,0.957447,0.029633,0.3072,0.001994,0.283014,0.563596,1
25090,0.460776,1,0.531915,0.030293,0.372806,0.002073,0.181512,0.483772,0
10640,0.0223,5,0.340426,0.074577,0.462065,0.003467,0.422915,0.414912,1
31508,0.45613,7,0.255319,0.023328,0.26019,0.001543,0.241067,0.816228,0
8733,0.465201,3,0.212766,0.027801,0.188783,0.001901,0.216209,0.414912,0
4549,0.031459,3,0.553191,0.06611,0.489586,0.003467,0.422915,0.414912,0
23605,0.875979,1,0.723404,0.035037,0.468164,0.002304,0.32755,0.619298,1
15474,0.903411,6,0.042553,0.081812,0.41922,0.005444,0.520197,0.549561,1
35150,0.455732,5,0.893617,0.040771,0.605028,0.002811,0.507509,0.45614,1
19125,0.894695,3,0.085106,0.058965,0.409997,0.002889,0.472553,0.53114,0
22612,0.88558,6,0.574468,0.035217,0.491669,0.002526,0.637235,0.092544,0
32279,0.465422,1,0.0,0.02621,0.254984,0.001762,0.310461,0.64693,0
35280,0.437768,2,0.106383,0.044314,0.117078,0.003467,0.422915,0.414912,0
7512,0.023008,7,0.042553,0.048547,0.203065,0.003467,0.422915,0.414912,0
14301,0.455865,1,0.340426,0.031164,0.43737,0.002011,0.193164,0.851754,0
20369,0.425247,6,0.851064,0.074727,0.308985,0.003467,0.422915,0.414912,1
30840,0.022256,4,0.659574,0.059926,0.469354,0.003467,0.422915,0.414912,1
30511,0.44675,4,0.255319,0.03993,0.405534,0.002453,0.360694,0.707018,0
23704,0.438034,1,0.06383,0.046806,0.189378,0.003467,0.422915,0.414912,0
18498,0.885492,4,1.0,0.123034,0.511752,0.008097,0.467892,0.648246,1
14568,0.447724,5,0.106383,0.019815,0.367301,0.001095,0.399016,0.765789,0
22270,0.429937,1,0.489362,0.115168,0.658881,0.003467,0.422915,0.414912,1
8746,0.03137,1,0.0,0.051909,0.23252,0.003467,0.422915,0.414912,0
8361,0.907615,3,0.659574,0.056833,0.46147,0.003857,0.586484,0.402193,0
4321,0.867041,7,0.829787,0.030113,0.324457,0.002042,0.170378,0.629825,0
29816,0.031769,3,0.06383,0.072775,0.121988,0.003467,0.422915,0.414912,1
17001,0.438874,6,0.468085,0.049898,0.348706,0.003467,0.422915,0.414912,0
27760,0.902526,7,0.829787,0.085775,0.542398,0.005702,0.430347,0.499561,1
23873,0.907084,5,0.0,0.073766,0.467272,0.004954,0.513465,0.446053,1
20429,0.898943,2,0.319149,0.095593,0.604731,0.006361,0.614966,0.344737,1
25975,0.893589,6,0.93617,0.058695,0.633442,0.003951,0.449767,0.603509,0
29848,0.902703,4,0.489362,0.057284,0.512496,0.003785,0.566805,0.563158,0
4754,0.44268,2,0.170213,0.046145,0.140881,0.003012,0.181771,0.721053,0
15611,0.880315,6,0.425532,0.040531,0.559655,0.002831,0.508286,0.22193,0
31475,0.000973,3,0.148936,0.043833,0.206932,0.003467,0.422915,0.414912,0
23133,0.429317,1,0.723404,0.077219,0.543291,0.003467,0.422915,0.414912,0
11862,0.876952,6,0.085106,0.029272,0.187444,0.001554,0.288711,0.546491,0
31736,0.868192,5,0.361702,0.025639,0.611128,0.001595,0.515277,0.817105,0
14102,0.01761,4,0.765957,0.084694,0.62407,0.003467,0.422915,0.414912,1
12516,0.880492,3,0.93617,0.047076,0.425617,0.003135,0.365355,0.544737,1
35823,0.009159,7,0.787234,0.179236,0.725231,0.003467,0.422915,0.414912,1
5402,0.871466,3,0.87234,0.02609,0.512645,0.001653,0.408079,0.784649,0
11332,0.889739,3,0.638298,0.034736,0.55177,0.002468,0.648369,0.211842,0
31102,0.456175,1,0.021277,0.030353,0.348557,0.000931,0.34231,0.681579,1
19813,0.429362,2,0.255319,0.080101,0.416096,0.003467,0.422915,0.414912,0
5925,0.877085,2,0.170213,0.032245,0.140881,0.002115,0.18203,0.554825,0
6722,0.433565,4,0.744681,0.071034,0.462065,0.003467,0.422915,0.414912,1
33241,0.022964,6,0.404255,0.084664,0.414906,0.003467,0.422915,0.414912,1
8571,0.465245,4,0.212766,0.0269,0.184023,0.00184,0.201968,0.436404,0
1605,0.867218,4,0.851064,0.028101,0.340375,0.001894,0.267996,0.589912,0
12776,0.871864,5,1.0,0.037048,0.414162,0.002439,0.384257,0.720614,0
34178,0.464404,6,0.829787,0.030413,0.415055,0.002092,0.490678,0.260965,0
22022,0.880404,2,0.234043,0.029392,0.222255,0.001901,0.27421,0.771053,0
15233,0.986594,5,0.765957,0.087456,0.711842,0.00581,0.684878,0.388596,1
30121,0.894075,3,0.574468,0.070764,0.602202,0.004832,0.68203,0.390351,0
30390,0.031547,5,0.12766,0.05302,0.135228,0.003467,0.422915,0.414912,0
22437,0.995575,1,0.106383,0.056623,0.194585,0.003714,0.314086,0.621491,0
8987,0.911907,3,0.340426,0.112766,0.551622,0.00748,0.567323,0.521053,1
26930,0.907482,7,0.042553,0.077219,0.373252,0.005282,0.426204,0.400439,1
32024,0.868015,1,0.553191,0.029903,0.299613,0.000839,0.211031,0.792544,0
10874,0.455555,1,0.510638,0.033025,0.427105,0.001558,0.280425,0.867544,0
19989,0.880846,4,1.0,0.072625,0.440791,0.001822,0.402382,0.735965,1
28251,0.442591,7,0.12766,0.044824,0.214222,0.002927,0.290005,0.500526,0
15989,0.013583,3,0.0,0.074427,0.517852,0.003467,0.422915,0.414912,1
32338,0.02699,7,0.914894,0.076708,0.278935,0.003467,0.422915,0.414912,0
27371,0.465333,6,0.744681,0.046055,0.455519,0.003224,0.459865,0.200439,0
14188,0.031415,2,0.297872,0.062838,0.487652,0.003467,0.422915,0.414912,0
14349,0.455467,6,0.702128,0.037498,0.570961,0.002526,0.529001,0.552193,0
18652,0.438166,4,1.0,0.059475,0.446891,0.003467,0.422915,0.414912,0
14624,0.018672,7,0.085106,0.044494,0.164386,0.003467,0.422915,0.414912,0
12759,0.87651,3,0.574468,0.030833,0.58078,0.00198,0.573537,0.632456,1
29435,0.438742,3,0.765957,0.096073,0.580631,0.003467,0.422915,0.414912,1
29397,0.451617,2,0.425532,0.042212,0.722404,0.002808,0.680476,0.504825,1
35307,0.889872,6,0.148936,0.03933,0.312258,0.002513,0.431642,0.705263,0
12059,0.872484,5,0.191489,0.031734,0.243975,0.002015,0.324443,0.8,0
14424,0.464493,1,0.148936,0.021436,0.082416,0.001437,0.185914,0.647368,0
10283,0.032034,2,0.12766,0.055242,0.052068,0.003467,0.422915,0.414912,0
7483,0.022344,6,0.574468,0.070824,0.316721,0.003467,0.422915,0.414912,1
27044,0.890049,3,0.702128,0.849105,0.885302,0.059669,0.768514,0.460526,1
35758,0.442237,5,0.382979,0.07896,0.542993,0.003467,0.422915,0.414912,0
32765,0.447237,1,0.382979,0.042422,0.570068,0.002613,0.278353,0.765789,1
26174,0.437945,6,0.978723,0.046445,0.311068,0.003467,0.422915,0.414912,0
30346,0.473386,7,0.404255,0.044794,0.472925,0.003043,0.365355,0.453947,1
28631,0.000398,4,0.382979,0.110724,0.57706,0.003467,0.422915,0.414912,0
560,0.017477,1,0.638298,0.087907,0.461024,0.003467,0.422915,0.414912,1
13244,0.433476,2,0.765957,0.076828,0.468313,0.003467,0.422915,0.414912,1
4634,0.443343,3,0.042553,0.043653,0.414162,0.002889,0.447178,0.617105,0
36034,0.911508,1,0.702128,0.043773,0.358971,0.002798,0.280425,0.761842,1
8056,0.893722,2,0.148936,0.021346,0.181642,0.001386,0.273433,0.683333,0
15836,0.437812,3,0.595745,0.059535,0.483041,0.003467,0.422915,0.414912,1
18248,0.451175,6,0.510638,0.043623,0.611574,0.002916,0.569912,0.388596,0
19955,0.881465,4,0.170213,0.028221,0.161262,0.001813,0.298291,0.735965,0
14551,0.455732,5,0.276596,0.036177,0.539125,0.001716,0.443035,0.725439,0
8149,0.013141,7,0.957447,0.041401,0.386938,0.003467,0.422915,0.414912,0
5070,0.473253,4,0.0,0.03882,0.36507,0.002642,0.299327,0.455263,0
2186,0.451529,7,0.340426,0.038639,0.555638,0.001867,0.387882,0.802632,0
17003,0.026946,6,0.702128,0.074817,0.319548,0.003467,0.422915,0.414912,0
23479,0.876731,1,0.042553,0.028191,0.182535,0.00183,0.290782,0.677193,0
23043,0.026371,7,0.595745,0.054732,0.248289,0.003467,0.422915,0.414912,0
23806,0.023096,2,0.297872,0.086015,0.449866,0.003467,0.422915,0.414912,1
5344,0.89881,6,0.148936,0.025249,0.227908,0.001626,0.300363,0.707895,0
5701,0.473563,4,0.914894,0.02621,0.410146,0.001739,0.294925,0.67807,0
14142,0.013937,4,0.787234,0.11859,0.794555,0.003467,0.422915,0.414912,1
17776,0.424848,4,0.978723,0.076138,0.372211,0.003467,0.422915,0.414912,1
12079,0.030795,2,0.744681,0.074817,0.466379,0.003467,0.422915,0.414912,0
27288,0.460511,2,0.680851,0.028161,0.481999,0.001886,0.525375,0.514035,1
3377,0.456042,5,0.595745,0.033626,0.501041,0.002354,0.585448,0.251754,0
19263,0.465289,5,0.553191,0.071364,0.48914,0.004909,0.494303,0.242105,1
19366,0.889961,1,0.510638,0.03948,0.490628,0.00231,0.33506,0.714912,0
873,0.429539,6,0.595745,0.082593,0.401517,0.003467,0.422915,0.414912,1
22661,0.890093,4,0.595745,0.061277,0.652038,0.004327,0.739772,0.215351,0
34791,0.018672,7,0.829787,0.067972,0.394228,0.003467,0.422915,0.414912,1
25133,0.867616,6,0.574468,0.029002,0.532282,0.001882,0.624806,0.542982,0
1464,0.871731,4,0.446809,0.074547,0.516067,0.004985,0.587778,0.444737,1
26982,0.867086,1,0.319149,0.027681,0.226123,0.001847,0.078198,0.79693,0
4366,0.01376,7,0.297872,0.068272,0.21199,0.003467,0.422915,0.414912,1
34213,0.898633,2,0.829787,0.093221,0.701726,0.006207,0.604091,0.375,0
23623,0.465289,5,0.851064,0.044614,0.456263,0.003108,0.438633,0.257456,0
27691,0.009778,7,0.787234,0.076018,0.641625,0.003467,0.422915,0.414912,1
25565,0.46082,2,0.340426,0.054612,0.533472,0.003816,0.451062,0.102193,1
34119,0.446794,5,0.617021,0.043653,0.478875,0.002989,0.511911,0.50614,0
15351,0.903234,2,0.382979,0.087667,0.551324,0.005937,0.562403,0.311842,1
25001,0.026415,1,0.93617,0.082503,0.41327,0.003467,0.422915,0.414912,1
25449,0.907747,6,0.06383,0.059055,0.329217,0.00399,0.451838,0.458333,1
14614,0.46874,7,0.170213,0.025369,0.106367,0.001693,0.154583,0.698246,0
2336,0.429715,3,0.914894,0.06584,0.443618,0.003467,0.422915,0.414912,0
26164,0.474138,3,0.787234,0.027861,0.395418,0.001645,0.286639,0.79386,0
32388,0.022123,1,0.531915,0.073586,0.294853,0.003467,0.422915,0.414912,1
3540,0.469846,4,0.361702,0.782875,0.69042,0.053653,0.763335,0.245614,1
30637,0.446617,1,0.510638,0.043473,0.436031,0.00284,0.269291,0.749561,0
9122,0.468917,4,0.617021,0.047976,0.480065,0.00329,0.484723,0.214035,1
7797,0.438211,5,0.021277,0.076108,0.403898,0.003467,0.422915,0.414912,0
25973,0.903013,4,1.0,0.088447,0.520827,0.005841,0.516831,0.510526,1
27604,0.473829,3,0.702128,0.030113,0.587176,0.001975,0.533402,0.590351,1
6369,0.452104,6,0.297872,0.034196,0.600268,0.002401,0.518902,0.342982,0
4088,0.456705,6,0.319149,0.036478,0.610533,0.002484,0.542724,0.548246,1
8679,0.902526,7,0.978723,0.061036,0.446593,0.004028,0.393061,0.538158,0
26829,0.424583,5,0.234043,0.058394,0.187742,0.003467,0.422915,0.414912,1
17626,0.004469,6,0.638298,0.043683,0.307795,0.003467,0.422915,0.414912,0
23103,0.473386,7,0.361702,0.044944,0.47114,0.003051,0.355256,0.472807,1
7607,0.009734,6,0.297872,0.06557,0.30601,0.003467,0.422915,0.414912,1
33152,0.908013,5,0.808511,0.044013,0.495091,0.002997,0.472294,0.288158,0
20663,0.429539,6,0.638298,0.085715,0.399732,0.003467,0.422915,0.414912,1
6526,0.000442,5,0.191489,0.081122,0.175245,0.003467,0.422915,0.414912,0
12866,0.461042,7,0.404255,0.033295,0.464594,0.002295,0.283532,0.46886,1
19402,0.023008,7,0.510638,0.088177,0.293514,0.003467,0.422915,0.414912,1
15225,0.000177,6,0.382979,0.080581,0.423535,0.003467,0.422915,0.414912,0
9323,0.877041,1,0.659574,0.029422,0.321482,0.001942,0.191093,0.544298,0
9699,0.013318,4,0.574468,0.088567,0.563225,0.003467,0.422915,0.414912,1
17971,0.438432,3,0.914894,0.05218,0.368789,0.003467,0.422915,0.414912,0
23275,0.45613,7,0.723404,0.021917,0.384856,0.001448,0.294666,0.763158,0
22278,0.897969,1,0.808511,0.110514,0.729396,0.007204,0.535215,0.690789,1
26638,0.438432,3,0.978723,0.05305,0.44213,0.003467,0.422915,0.414912,0
13474,0.030707,7,0.170213,0.050829,0.056531,0.003467,0.422915,0.414912,0
11148,0.008584,1,0.489362,0.115468,0.584796,0.003467,0.422915,0.414912,1
12058,0.867041,7,0.255319,0.025429,0.176584,0.001643,0.10927,0.900877,0
34677,0.460422,7,0.382979,0.027501,0.488396,0.001828,0.33739,0.562281,0
16044,0.894695,3,0.234043,0.02642,0.324457,0.00173,0.367426,0.528947,0
28474,0.455688,4,0.510638,0.033926,0.55787,0.002337,0.613672,0.489035,0
19095,0.902792,6,0.382979,0.087426,0.576614,0.005706,0.592439,0.557895,1
31599,0.455732,5,0.93617,0.041822,0.588515,0.00286,0.448731,0.525,1
19776,0.867484,3,0.851064,0.031734,0.461024,0.002088,0.511652,0.669737,0
15291,0.460289,4,0.702128,0.042272,0.497322,0.002896,0.539099,0.304386,1
